Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2005	B 2006	F 2007	BO 1 2008	BO 2 2009	BO 3 2010
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Interne statslige overførselsudgifter	-40.9	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Anlægsaktiver (anskaffelser)	6.4	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-0.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Værdipapirer, tilgang	0.3	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Produktionsvirksomhed	Værdipapirer, afgang	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Salg af varer	-33.7	-22.9	-23.9	-23.9	-23.9	-23.9
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Husleje, leje arealer,leasing	100.5	129.7	21.8	22.1	22.3	22.5
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Lønninger / personaleomkostninger	1494.6	1578.2	1621.7	1515.5	1486.5	1456.4
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Af- og nedskrivninger	0.0	48.0	73.6	80.1	80.5	82.8
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Andre ordinære driftsomkostninger	344.4	374.7	610.3	507.9	506.1	494.4
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Finansielle indtægter	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Finansielle omkostninger	0.2	0.2	65.2	63.8	75.2	89.3
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Ekstraordinære indtægter	-3.8	-0.4	-9.5	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Ekstraordinære omkostninger	117.5	102.1	9.5	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Skatter og afgifter	-0.8	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Overførselsindtægter fra EU	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Interne statslige overførselsudgifter	39.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Tilskud til personer	0.5	1.3	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	50.2	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-0.5	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Kriminalforsorgen i anstalter og frihed	Almindelig virksomhed	Donationer	-0.2	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Erstatninger	Andre ordinære driftsomkostninger	0.0	0.0	0.1	0.1	0.1	0.1
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Erstatninger	Tilskud til anden virks. og invest.tilskud	0.0	0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Idrætsforeninger m.v.	Andre ordinære driftsomkostninger	0.0	0.0	0.6	0.6	0.6	0.6
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Idrætsforeninger m.v.	Tilskud til anden virks. og invest.tilskud	0.5	0.6	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Salg af varer	-0.7	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Husleje, leje arealer,leasing	10.1	12.5	9.5	9.5	9.5	9.5
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Lønninger / personaleomkostninger	75.0	77.3	79.3	77.9	76.3	74.8
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Af- og nedskrivninger	0.0	3.0	2.1	2.0	2.0	2.1
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Andre ordinære driftsomkostninger	12.0	14.4	18.8	17.3	16.6	16.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Finansielle indtægter	-1.3	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Ekstraordinære indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Ekstraordinære omkostninger	0.7	0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Skatter og afgifter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Interne statslige overførselsudgifter	1.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Kriminalforsorg	Kriminalforsorg	Direktoratet for Kriminalforsorgen	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	1.2	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiets anlægsprogram	Faste ejendomme til politivæsenet	Afhændelse af anlægsakt. udenfor omk.reform	-3.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiets anlægsprogram	Politiets anlægsprogram	Anlægsaktiver (anskaffelser)	6.7	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Rådet for Større Færdselssikkerhed	Rådet for Større Færdselssikkerhed	Tilskud til anden virks. og invest.tilskud	12.1	12.4	12.6	12.6	12.6	12.6
Justitsministeriet	Politivæsenet	Politi	Det Kriminalpræventive Råd	Det Kriminalpræventive Råd	Andre ordinære driftsomkostninger	0.0	0.0	4.2	4.1	4.0	3.9
Justitsministeriet	Politivæsenet	Politi	Det Kriminalpræventive Råd	Det Kriminalpræventive Råd	Tilskud til anden virks. og invest.tilskud	4.2	4.2	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Erstatning til ofre for forbrydelser	Erstatn. t. ofre for forbryd., LBK 470 1985	Øvrige overførselsindtægter	-45.0	-31.8	-50.0	-32.3	-32.3	-32.3
Justitsministeriet	Politivæsenet	Politi	Erstatning til ofre for forbrydelser	Erstatn. t. ofre for forbryd., LBK 470 1985	Tilskud til personer	13.3	21.4	125.4	21.8	21.8	21.8
Justitsministeriet	Politivæsenet	Politi	Erstatning til ofre for forbrydelser	Erstatn. t. ofre for forbryd., LBK 470 1985	Tilskud til anden virks. og invest.tilskud	82.3	63.6	64.6	64.6	64.6	64.6
Justitsministeriet	Politivæsenet	Politi	Kommunal parkeringskontrol	Parkeringskontrol	Overførselsindt. fra kommuner og regioner	-92.0	-90.0	-90.0	-90.0	-90.0	-90.0
Justitsministeriet	Politivæsenet	Politi	Erstatn. i anledn. af strafferetlig forfølgn.	Erstatninger	Tilskud til anden virks. og invest.tilskud	12.6	10.8	11.0	11.0	11.0	11.0
Justitsministeriet	Politivæsenet	Politi	Politiklagenævn	Almindelig virksomhed	Lønninger / personaleomkostninger	1.4	1.2	2.2	2.2	2.2	2.2
Justitsministeriet	Politivæsenet	Politi	Politiklagenævn	Almindelig virksomhed	Andre ordinære driftsomkostninger	3.1	2.7	2.6	2.6	2.6	2.5
Justitsministeriet	Politivæsenet	Politi	Bøder, park.afg., kørekort mv.	Bøder, konfiskationer og gebyrer	Skatter og afgifter	-2222.9	-1810.0	-2150.0	-1075.0	-1075.0	-1075.0
Justitsministeriet	Politivæsenet	Politi	Bøder, park.afg., kørekort mv.	Bøder, konfiskationer og gebyrer	Tilskud til personer	94.2	93.0	500.0	93.0	93.0	93.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Politiets internationale beredskab	Husleje, leje arealer,leasing	0.1	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Politiets internationale beredskab	Lønninger / personaleomkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Politiets internationale beredskab	Andre ordinære driftsomkostninger	8.0	0.0	18.2	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Politiets internationale beredskab	Ekstraordinære omkostninger	13.7	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Politiets internationale beredskab	Interne statslige overførselsindtægter	-0.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Udbetaling af overarbejde	Lønninger / personaleomkostninger	6.5	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Modernisering af politiets IT	Andre ordinære driftsomkostninger	14.8	12.1	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Modernisering af politiets IT	Anlægsaktiver (anskaffelser)	15.5	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Diverse tilskud	Andre ordinære driftsomkostninger	0.0	0.0	12.7	12.7	12.7	12.7
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Diverse tilskud	Tilskud til anden virks. og invest.tilskud	11.5	12.5	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Erstatninger	Andre ordinære driftsomkostninger	0.0	0.0	15.8	15.8	15.8	15.8
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Erstatninger	Tilskud til anden virks. og invest.tilskud	41.7	15.5	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Salg af varer	-18.4	-17.0	-19.3	-19.3	-19.3	-19.3
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Kontrolafgifter og gebyrer	0.0	0.0	-1.3	-1.3	-1.3	-1.3
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Husleje, leje arealer,leasing	306.6	300.0	289.5	281.1	279.2	278.2
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Lønninger / personaleomkostninger	5393.8	5582.1	5921.6	5778.8	5803.6	5690.7
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Af- og nedskrivninger	0.0	256.5	227.2	233.8	248.4	254.7
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Andre driftsindtægter	0.0	0.0	-14.6	-14.6	-14.6	-14.6
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Andre ordinære driftsomkostninger	1062.1	844.2	1271.9	1235.8	1221.1	1339.6
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Finansielle indtægter	-3.7	0.0	-3.8	-3.8	-3.8	-3.8
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Finansielle omkostninger	6.1	10.0	32.3	28.2	26.8	25.2
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Ekstraordinære indtægter	-9.1	-9.6	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Ekstraordinære omkostninger	46.4	71.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Skatter og afgifter	-1.2	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Interne statslige overførselsudgifter	9.7	3.1	3.3	3.3	3.3	3.3
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Tilskud til personer	1.4	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	143.4	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Afhændelse af anlægsakt. udenfor omk.reform	-6.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Politi	Politiet og anklagemyndigheden m.v.	Almindelig virksomhed	Prioritetsgæld og anden langfr. gæld, afgang	0.2	0.2	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Fællesudgifter	Strafferetspleje mv.	Strafferetsplejen m.v.	Husleje, leje arealer,leasing	1.9	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Fællesudgifter	Strafferetspleje mv.	Strafferetsplejen m.v.	Andre ordinære driftsomkostninger	636.3	582.6	603.1	595.4	595.4	595.4
Justitsministeriet	Politivæsenet	Fællesudgifter	Strafferetspleje mv.	Strafferetsplejen m.v.	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Fællesudgifter	Strafferetspleje mv.	Strafferetsplejen m.v.	Øvrige overførselsindtægter	-365.7	-283.4	-330.2	-288.2	-288.2	-288.2
Justitsministeriet	Politivæsenet	Fællesudgifter	Strafferetspleje mv.	Strafferetsplejen m.v.	Interne statslige overførselsudgifter	0.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Politivæsenet	Fællesudgifter	Strafferetspleje mv.	Strafferetsplejen m.v.	Tilskud til personer	21.4	101.1	380.0	100.0	100.0	100.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Reserver og budgetregulering	Lønsumsreserve	Reserver og budgetregulering	0.0	2.4	0.0	2.5	2.5	2.4
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Reserver og budgetregulering	Reserver	Reserver og budgetregulering	0.0	9.4	0.0	3.1	3.1	2.9
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Reserver og budgetregulering	Reserve til overførte amtslige opgaver	Reserver og budgetregulering	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Information og uddannelse af bistandsværger	Information og uddannelse af bistandsværger	Andre ordinære driftsomkostninger	0.2	0.0	0.6	0.6	0.6	0.6
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Salg af varer	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Kontrolafgifter og gebyrer	-0.3	-0.1	-0.1	-0.1	-0.1	-0.1
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Husleje, leje arealer,leasing	2.0	1.2	1.5	1.5	1.5	1.5
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Lønninger / personaleomkostninger	11.6	11.8	12.0	11.8	11.6	11.4
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Af- og nedskrivninger	0.0	0.0	0.7	0.8	0.8	0.8
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Andre ordinære driftsomkostninger	2.3	2.5	2.3	1.9	1.9	1.3
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Ekstraordinære indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Datatilsynet	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	0.0	-1.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retslægerådet	Almindelig virksomhed	Husleje, leje arealer,leasing	0.2	0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retslægerådet	Almindelig virksomhed	Lønninger / personaleomkostninger	8.6	8.5	9.5	9.3	8.3	8.1
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retslægerådet	Almindelig virksomhed	Andre ordinære driftsomkostninger	0.7	0.6	0.6	0.6	0.6	0.6
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retslægerådet	Almindelig virksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retslægerådet	Almindelig virksomhed	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Salg af varer	-3.2	-4.6	-3.5	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Kontrolafgifter og gebyrer	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Husleje, leje arealer,leasing	3.7	3.0	3.0	3.1	3.2	3.2
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Lønninger / personaleomkostninger	20.3	18.8	22.5	22.2	20.2	19.8
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Af- og nedskrivninger	0.0	0.0	1.8	2.7	2.7	2.7
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Andre ordinære driftsomkostninger	22.9	18.8	19.1	12.3	11.2	10.9
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Finansielle indtægter	-0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Finansielle omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Ekstraordinære indtægter	-1.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Ekstraordinære omkostninger	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Tilskud til personer	0.3	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Anlægsaktiver (anskaffelser)	0.6	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Civilstyrelsen	Almindelig virksomhed	Reserveret bevilling (budget. forbrug heraf)	0.0	-1.8	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retshjælpsinstitutioner m.v.	Retshjælpsinstitutioner mv.	Tilskud til anden virks. og invest.tilskud	8.9	9.1	10.4	9.3	9.3	9.3
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retshjælpsinstitutioner m.v.	Tilskud til retshjælpsinstitutioner	Øvrige overførselsindtægter	-1.0	-0.7	-0.7	-0.7	-0.7	-0.7
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Retshjælpsinstitutioner m.v.	Tilskud til retshjælpsinstitutioner	Tilskud til anden virks. og invest.tilskud	1.0	0.7	0.7	0.7	0.7	0.7
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Behandling af seksualforbrydere	Andre ordinære driftsomkostninger	0.0	0.0	8.8	8.8	8.8	8.8
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Behandling af seksualforbrydere	Tilskud til anden virks. og invest.tilskud	8.4	8.6	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Støtte til foreninger mv.	Andre ordinære driftsomkostninger	0.0	0.0	11.0	10.0	10.0	10.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Støtte til foreninger mv.	Overførselsudgifter til EU og øvrige udland	0.7	0.6	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Støtte til foreninger mv.	Tilskud til anden virks. og invest.tilskud	8.5	9.4	1.4	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Midlertidige kommissioner og udvalg	Husleje, leje arealer,leasing	0.0	0.0	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Midlertidige kommissioner og udvalg	Lønninger / personaleomkostninger	2.1	0.8	0.8	0.8	0.8	0.8
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Midlertidige kommissioner og udvalg	Andre ordinære driftsomkostninger	5.9	0.7	0.7	0.7	0.7	0.7
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Internationale organisationer	Andre ordinære driftsomkostninger	0.0	0.0	0.7	0.7	0.7	0.7
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Internationale organisationer	Overførselsudgifter til EU og øvrige udland	1.0	0.7	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Salg af varer	-0.0	-0.1	0.0	0.0	0.0	0.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Kontrolafgifter og gebyrer	-2.8	-2.0	-2.9	-2.9	-2.9	-2.9
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Husleje, leje arealer,leasing	12.4	15.0	11.2	11.2	11.2	11.2
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Lønninger / personaleomkostninger	96.6	85.9	98.3	84.9	83.7	83.0
Justitsministeriet	Fællesudgifter	Centralstyrelsen	Departementet	Almindelig virksomhed	Af- og nedskrivninger	0.0	0.0	0.0	0.0	0.7	0.1
