Paragraf;Hovedområde;Aktivitetsområde;Hovedkonto;Underkonto;Standardkonto;R 2014;B 2015;F 2016;BO 1 2017;BO 2 2018;BO 3 2019
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Sekretariatet for DEFF;Fri egenkapital (budget. af årets resultat);1.7;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Salg af varer;-1.0;-0.5;-1.0;-1.0;-1.0;-1.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Husleje, leje af arealer,leasing;13.6;13.0;11.0;11.0;11.0;11.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Lønninger / personaleomkostninger;128.0;116.6;114.0;111.8;109.6;100.9
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Af- og nedskrivninger;2.4;2.0;1.0;0.8;0.5;0.5
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Andre driftsindtægter;-7.9;-1.0;-8.0;-8.0;-8.0;-8.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Andre ordinære driftsomkostninger;32.3;50.2;56.0;54.9;53.8;51.1
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Finansielle indtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Finansielle omkostninger;0.4;0.4;0.5;0.5;0.5;0.5
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Interne statslige overførselsindtægter;-22.0;-14.3;-13.9;-13.9;-13.6;-11.5
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Øvrige overførselsindtægter;0.2;-27.1;-21.3;-21.3;-21.5;-14.8
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Overførselsudgifter til EU og øvrige udland;0.1;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Interne statslige overførselsudgifter;2.7;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Tilskud til anden virks. og invest.tilskud;1.0;5.2;1.0;1.0;1.0;1.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);1.7;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Kulturstyrelsen;Almindelig virksomhed;Reserveret bevilling (budget. forbrug heraf);0.1;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Andre tilskudsfinansierede aktiviteter;Lønninger / personaleomkostninger;0.1;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Andre tilskudsfinansierede aktiviteter;Andre ordinære driftsomkostninger;3.6;8.2;5.0;5.0;5.0;5.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Andre tilskudsfinansierede aktiviteter;Øvrige overførselsindtægter;-3.8;-8.2;-5.0;-5.0;-5.0;-5.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Andre tilskudsfinansierede aktiviteter;Tilskud til anden virks. og invest.tilskud;0.0;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Salg af varer;-0.6;-0.8;-0.7;-0.7;-0.7;-0.7
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Husleje, leje af arealer,leasing;6.3;5.6;5.6;5.7;5.7;5.8
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Lønninger / personaleomkostninger;63.8;65.3;65.3;64.1;62.9;61.7
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Af- og nedskrivninger;0.5;0.5;0.5;0.5;0.5;0.5
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Andre driftsindtægter;-1.2;-0.8;-0.9;-0.9;-0.9;-0.9
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Andre ordinære driftsomkostninger;19.1;21.7;21.3;20.7;20.2;19.5
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Finansielle indtægter;-0.0;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Finansielle omkostninger;0.2;0.3;0.2;0.2;0.2;0.2
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Interne statslige overførselsindtægter;-1.3;-0.4;-0.5;0.0;0.0;-0.5
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Øvrige overførselsindtægter;-0.1;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Interne statslige overførselsudgifter;5.3;0.9;1.1;0.5;0.5;1.1
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Tilskud til anden virks. og invest.tilskud;0.2;0.0;0.0;0.0;0.0;0.0
Kulturministeriet;Fællesudgifter;Centralstyrelsen;Departementet;Departementet;Fri egenkapital (budget. af årets resultat);0.2;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Statslig elevstøtte til efterskoler;Individuel supplerende elevstøtte;Tilskud til personer;31.3;32.1;33.4;33.4;33.4;33.4
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Statslig elevstøtte til efterskoler;Statslig elevstøtte;Tilskud til personer;974.6;985.3;1017.7;1017.7;1017.7;1017.7
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Bonus til elever over 18 år i lønnet praktik;Tilskud til administration af bonusordning;Tilskud til anden virks. og invest.tilskud;2.3;0.1;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Bonus til elever over 18 år i lønnet praktik;Bonus til elever i lønnet praktik;Tilskud til anden virks. og invest.tilskud;5.7;0.6;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Specialpædagogisk støtte mv.;Specialpædagogisk støtte;Tilskud til personer;0.0;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Specialpædagogisk støtte mv.;Specialpædagogisk støtte;Tilskud til anden virks. og invest.tilskud;2.4;4.5;4.8;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Specialpædagogisk støtte mv.;Specialpædagogisk støtte til ungdomsudd.;Andre ordinære driftsomkostninger;38.6;83.8;84.4;84.4;84.4;84.4
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Specialpædagogisk støtte mv.;Specialpædagogisk støtte til ungdomsudd.;Tilskud til anden virks. og invest.tilskud;140.5;94.0;94.7;94.7;94.7;94.7
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Forskellige støtteordninger;Tilskud til udvekslingsophold for unge;Udbetaling af stipendier til udvekslingsoph.;Tilskud til anden virks. og invest.tilskud;3.0;3.7;2.2;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;ATP-bidrag for modtagere af VEU-godtgørelse;Indbetaling fra arbejdsgivere;Skatter og afgifter;-1.2;-1.1;-1.1;-1.1;-1.1;-1.1
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;ATP-bidrag for modtagere af VEU-godtgørelse;Indbetaling fra arbejdsgivere;Tilskud til personer;0.2;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;ATP-bidrag for modtagere af VEU-godtgørelse;Bidrag fra a-kasser;Skatter og afgifter;-0.7;-0.8;-0.8;-0.8;-0.8;-0.8
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;ATP-bidrag for modtagere af VEU-godtgørelse;ATP-indbetaling;Tilskud til personer;1.4;1.9;1.9;1.9;1.9;1.9
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Indbetaling fra virksomheder til deltagerstøt;Skatter og afgifter;-1070.3;-1109.1;-1110.4;-1054.4;-1039.4;-1027.5
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Tilskud til kost og logi;Tilskud til personer;41.2;73.4;76.7;74.3;73.3;72.5
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Befordringstilskud for ikke-forsikrede;Tilskud til personer;4.5;8.3;8.4;8.2;8.0;7.9
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Befordringstilskud for forsikrede;Tilskud til personer;29.7;58.4;55.2;53.5;52.8;52.1
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Godtgørelse vedrørende ikke-forsikrede;Finansielle indtægter;-0.0;-0.1;-0.1;-0.1;-0.1;-0.1
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Godtgørelse vedrørende ikke-forsikrede;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Godtgørelse vedrørende ikke-forsikrede;Tilskud til personer;60.6;103.1;112.8;109.4;107.9;106.6
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte;Godtgørelse vedrørende forsikrede;Tilskud til personer;448.4;860.5;835.0;808.9;797.6;788.6
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte vedrørende TAMU-aktiviteten;Befordringstilskud;Tilskud til personer;2.6;1.8;1.8;1.8;1.8;1.8
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Deltagerstøtte vedrørende TAMU-aktiviteten;Godtgørelse;Tilskud til personer;47.0;46.5;47.0;47.0;47.0;47.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Statens voksenuddannelsesstøtte;Statens voksenuddannelsesstøtte;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtteordninger for voksne;Statens voksenuddannelsesstøtte;Statens voksenuddannelsesstøtte;Tilskud til personer;26.1;33.8;27.0;27.0;27.0;27.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtte til befordring;Befordringsrabat vedrørende ungdomsuddannelse;Befordringsrabat vedrørende ungdomsuddannelse;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtte til befordring;Befordringsrabat vedrørende ungdomsuddannelse;Befordringsrabat vedrørende ungdomsuddannelse;Tilskud til anden virks. og invest.tilskud;120.6;160.8;133.2;133.2;133.2;133.2
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtte til befordring;Befordringstilskud mv.;Befordring af elever;Tilskud til anden virks. og invest.tilskud;4.2;4.6;4.5;4.4;4.3;4.2
Min. for Børn, Undervisning og Ligestilling;Støtteordninger mv.;Støtte til befordring;Befordringsrabat til elever;Befordringsrabat til elever ved lejrskoler;Tilskud til anden virks. og invest.tilskud;53.5;54.0;53.4;52.3;51.3;50.3
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Andre tilskudsfinansierede aktiviteter;Salg af varer;0.0;0.0;-0.5;-0.5;-0.5;-0.5
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Andre tilskudsfinansierede aktiviteter;Lønninger / personaleomkostninger;0.0;0.0;0.4;0.4;0.4;0.4
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Andre tilskudsfinansierede aktiviteter;Andre ordinære driftsomkostninger;0.0;0.0;0.1;0.1;0.1;0.1
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Indtægtsdækket virksomhed;Salg af varer;0.0;0.0;-1.0;-1.0;-1.0;-1.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Indtægtsdækket virksomhed;Lønninger / personaleomkostninger;0.0;0.0;0.7;0.7;0.7;0.7
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Indtægtsdækket virksomhed;Andre ordinære driftsomkostninger;0.0;0.0;0.3;0.3;0.3;0.3
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Salg af varer;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Husleje, leje af arealer,leasing;0.2;0.2;0.2;0.2;0.2;0.2
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Lønninger / personaleomkostninger;4.6;4.1;4.0;3.9;3.8;3.7
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Af- og nedskrivninger;0.1;0.1;0.1;0.1;0.1;0.1
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Andre ordinære driftsomkostninger;2.8;3.6;3.5;3.5;3.5;3.4
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Finansielle omkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Interne statslige overførselsudgifter;0.2;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Fri egenkapital (budget. af årets resultat);0.2;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Dansk Center for Undervisningsmiljø;Almindelig virksomhed;Reserveret bevilling (budget. forbrug heraf);0.3;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Fremme af kønsligestilling blandt mænd og kvi;Andre ordinære driftsomkostninger;0.5;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Fremme af kønsligestilling blandt mænd og kvi;Tilskud til anden virks. og invest.tilskud;5.1;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Initiativer til bekæmpelse af menneskehandel;Andre ordinære driftsomkostninger;0.0;0.1;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Initiativer til bekæmpelse af menneskehandel;Interne statslige overførselsudgifter;0.9;1.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Initiativer til bekæmpelse af menneskehandel;Tilskud til anden virks. og invest.tilskud;24.5;33.0;3.1;3.1;3.1;3.1
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Fremme af ligestilling;Andre ordinære driftsomkostninger;0.0;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Fremme af ligestilling;Tilskud til anden virks. og invest.tilskud;-0.4;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Indsats mod vold mod kvinder;Andre ordinære driftsomkostninger;0.0;5.1;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Indsats mod vold mod kvinder;Interne statslige overførselsudgifter;0.2;0.4;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Fremme af kønsligestilling bl. kvinder og mæn;Indsats mod vold mod kvinder;Tilskud til anden virks. og invest.tilskud;0.9;6.7;9.4;8.4;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Statens selvforsikringsordning;Statens selvforsikringsordning;Andre ordinære driftsomkostninger;0.0;1.0;1.0;1.0;1.0;1.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Statens selvforsikringsordning;Statens selvforsikringsordning;Tilskud til anden virks. og invest.tilskud;27.8;39.1;37.8;36.4;35.6;34.9
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Eksternt rettede satspuljeprojekter;Satspuljeinitiativer VEU mv.;Tilskud til anden virks. og invest.tilskud;6.8;6.1;6.1;6.1;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Eksternt rettede satspuljeprojekter;Satspuljeinitiativer andre ungdomsudd. mv.;Tilskud til anden virks. og invest.tilskud;5.3;3.5;2.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Eksternt rettede satspuljeprojekter;Satspuljeinitiativer erhvervsrettede mv.;Tilskud til anden virks. og invest.tilskud;0.2;0.0;0.0;0.0;0.0;0.0
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Eksternt rettede satspuljeprojekter;Krav på udredning af ordblindhed;Andre ordinære driftsomkostninger;0.0;0.0;1.0;2.8;3.6;3.6
Min. for Børn, Undervisning og Ligestilling;Tværgående og internationale aktiviteter;Forsøg og udvikling mv.;Eksternt rettede satspuljeprojekter;Turboforløb for fagligt udfordrede elever;Tilskud til anden virks. og invest.tilskud;0.0;0.0;6.3;7.1;7.2;0.2
