Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2001	B 2002	F 2003	BO 1 2004	BO 2 2005	BO 3 2006
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Elproduktionstilskud	Elproduktionstilskud	Tilskud til erhverv	585.5	623.0	328.0	323.0	306.9	301.9
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Omstilling af ældre boliger	Omstilling af ældre boliger	Investeringstilskud m.v.	21.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Omstilling af ældre boliger	Omstilling af ældre boliger	Interne statslige overførselsudgifter	0.2	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Energibesparelser i erhverv	Energibesparelser i erhverv	Tilskud til erhverv	197.7	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Energibesparelser i erhverv	Energibesparelser i erhverv	Interne statslige overførselsudgifter	5.2	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Aftaleordningen	Tilsk. t. dæk. af udg. t. kuldioxidafg.	Tilskud til erhverv	122.5	165.0	169.3	169.3	169.3	169.3
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Fremme af decentral kraftvarme og biobrændsel	Decentral kraftvarme	Investeringstilskud m.v.	11.5	13.6	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Tilskud til begrænsning af kuldioxid (CO2)	Fremme af decentral kraftvarme og biobrændsel	Decentral kraftvarme	Renteindtægter og udbytter	-0.3	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Tilskud til produktrettede energibesparelser	Bundfradrag og forhøjet afgift for el og vand	Interne statslige overførselsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Tilskud til produktrettede energibesparelser	Tilskud til produktrettede energibesparelser	Tilskud til erhverv	11.5	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Tilskud til produktrettede energibesparelser	Tilskud til produktrettede energibesparelser	Interne statslige overførselsudgifter	0.4	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Lønninger	2.9	2.9	2.9	2.9	2.8	2.8
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Lønrefusioner	-0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Køb af varer og tjenesteydelser	45.5	23.4	24.0	24.4	24.5	24.7
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Erhvervelse af materiel, netto	0.1	0.3	0.5	0.5	0.5	0.5
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Leje, vedligeholdelse og skatter	0.5	0.5	0.6	0.6	0.6	0.6
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Tilskud til personer	0.1	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Investeringstilskud m.v.	35.4	59.0	59.0	63.0	62.5	62.3
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Elsparefonden	Elsparefonden	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Pensionisters boliger	Energibesp. foranst.i pensionistboliger	Investeringstilskud m.v.	54.3	47.2	43.3	42.6	41.4	41.4
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Pensionisters boliger	Energibesp. foranst.i pensionistboliger	Interne statslige overførselsudgifter	0.5	1.0	1.0	1.0	1.0	1.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	tilskud til solceller	Tilskud til erhverv	6.5	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	Tilskud til brintprogrammet	Tilskud til erhverv	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	Forum for Energi og Udvikling	Tilskud til anden virksomhed	3.8	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	Pulje til nye teknologier	Tilskud til erhverv	36.4	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	Nordvestjysk Folkecenter	Tilskud til erhverv	5.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	Udnyttelse af vedvarende energi (L 378 1999)	Tilskud til erhverv	110.2	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Vedvarenden energi	Vedvarende energi	Udnyttelse af vedvarende energi (L 378 1999)	Interne statslige overførselsudgifter	3.2	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Indskud i Nunaoil A/S	Afskrivning af ansvarlig indskudskapital	Nedbringelse af udlån m.v.	0.0	-30.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Indskud i Nunaoil A/S	Afskrivn. af ansvarl. indsk.kapital i Nunaoil	Tilskud til erhverv	0.0	30.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Koncessionsafgift fra Dansk Salt A/S	Koncessionsafgift fra Dansk Salt A/S	Salg af varer og tjenesteydelser	-4.5	-4.6	-4.7	-4.7	-4.7	-4.7
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Gebyrindtægter i forbindelse med udbudsrunder	Gebyrindtægter i forbindelse med udbudsrunder	Obligatoriske bidrag, bøder m.v.	-0.2	-0.3	-0.3	-0.3	-0.3	-0.3
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Olierørledningsafgift m.v.	Dispensationsafgift	Obligatoriske bidrag, bøder m.v.	-231.8	-165.0	-215.0	-345.0	-315.0	-265.0
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Olierørledningsafgift m.v.	Olierørledningsafgift	Obligatoriske bidrag, bøder m.v.	-881.8	-765.0	-1040.0	-980.0	-955.0	-845.0
Økonomi- og Erhvervsministeriet	Energi	Efterforskning og indvinding af energi m.m.	Koncessionsafgifter m.v.	Koncessionsafgifter m.v.	Kontrol- og tilsynsafgifter	-2242.5	-2065.0	-2110.0	-2265.0	-2150.0	-2110.0
Økonomi- og Erhvervsministeriet	Energi	Forskning og udvikling	Tilskud til energiforskning	Udbygn. af dansk energiforskning og udvik.	Tilskud til erhverv	101.8	39.0	39.7	39.7	39.7	39.7
Økonomi- og Erhvervsministeriet	Energi	Forskning og udvikling	Tilskud til energiforskning	Udbygn. af dansk energiforskning og udvik.	Interne statslige overførselsudgifter	2.8	1.0	1.0	1.0	1.0	1.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Lønninger	2.4	2.6	3.0	2.5	2.4	2.4
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Køb af varer og tjenesteydelser	0.2	0.4	0.9	0.4	0.4	0.4
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Erhvervelse af materiel, netto	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Leje, vedligeholdelse og skatter	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Diverse driftsudgifter	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Obligatoriske bidrag, bøder m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Renteindtægter og udbytter	-0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energiklagenævnet	Energiklagenævnet	Interne statslige overførselsudgifter	0.5	0.5	0.5	0.5	0.6	0.6
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Lønninger	1.1	1.5	0.7	0.7	0.7	0.7
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Køb af varer og tjenesteydelser	0.9	0.8	0.9	0.9	0.9	0.9
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Erhvervelse af materiel, netto	0.1	0.1	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Salg af varer og tjenesteydelser	-0.1	0.0	-0.1	-0.1	-0.1	-0.1
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Overførsler fra EU	-1.8	-2.4	-1.4	-1.4	-1.4	-1.4
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Andre tilskudsfinansierede aktiviteter	Interne statslige overførselsindtægter	-0.2	0.0	-0.2	-0.2	-0.2	-0.2
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Lønninger	1.0	1.0	0.7	0.7	0.7	0.7
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Køb af varer og tjenesteydelser	0.4	2.2	0.7	0.7	0.7	0.7
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Erhvervelse af materiel, netto	0.0	0.1	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Leje, vedligeholdelse og skatter	0.2	0.3	0.2	0.2	0.2	0.2
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Diverse driftsudgifter	0.0	0.1	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Salg af varer og tjenesteydelser	-2.3	-3.6	-1.7	-1.7	-1.7	-1.7
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Diverse driftsindtægter	-0.2	-0.1	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Indtægtsdækket virksomhed	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Informationscenter	Køb af varer og tjenesteydelser	8.3	8.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Informationscenter	Salg af varer og tjenesteydelser	-0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Permanente råd, udvalg, nævn m.v.	Lønninger	0.0	0.1	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Lønninger	105.6	91.6	91.4	82.2	78.0	76.5
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Lønrefusioner	-2.5	-0.3	-0.3	-0.3	-0.3	-0.3
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Køb af varer og tjenesteydelser	56.9	40.2	49.3	45.5	43.2	44.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Erhvervelse af materiel, netto	0.8	2.5	1.0	1.0	1.0	1.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Leje, vedligeholdelse og skatter	15.3	16.1	16.1	16.1	16.1	16.1
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Diverse driftsudgifter	1.4	1.6	1.5	1.5	1.5	1.5
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Salg af varer og tjenesteydelser	-0.6	-1.1	-0.6	-0.6	-0.6	-0.6
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Kontrol- og tilsynsafgifter	-32.0	-27.6	-33.8	-33.8	-33.8	-33.8
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Diverse driftsindtægter	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Tilskud til udland m.v.	0.4	0.9	0.4	0.4	0.4	0.4
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Tilskud til personer	0.1	0.0	1.8	1.6	1.6	0.0
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Tilskud til anden virksomhed	0.0	0.5	0.4	0.2	0.2	0.2
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Renteudgifter m.v.	0.9	0.8	0.9	0.9	0.9	0.9
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Renteindtægter og udbytter	-0.4	-0.1	-0.4	-0.4	-0.4	-0.4
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Interne statslige overførselsudgifter	12.9	12.1	6.1	6.1	6.1	6.2
Økonomi- og Erhvervsministeriet	Energi	Fællesudgifter	Energistyrelsen	Almindelig virksomhed	Interne statslige overførselsindtægter	-12.2	-2.0	-1.0	-1.0	-1.0	-1.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Lønninger	14.6	13.5	14.9	14.9	14.9	14.9
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Køb af varer og tjenesteydelser	1.9	1.9	1.9	1.9	1.9	1.9
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Erhvervelse af materiel, netto	0.8	0.8	0.8	0.8	0.8	0.8
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Leje, vedligeholdelse og skatter	2.2	1.7	2.3	2.3	2.3	2.3
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Afskrivninger og hensættelser	0.0	0.1	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Diverse driftsudgifter	0.1	0.0	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Tilskudsfinansierede aktiviteter	Salg af varer og tjenesteydelser	-19.6	-18.0	-20.0	-20.0	-20.0	-20.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Lønninger	32.3	26.0	27.1	27.1	27.1	27.1
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Lønrefusioner	-0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Køb af varer og tjenesteydelser	7.1	6.0	6.0	6.0	6.0	6.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Erhvervelse af materiel, netto	2.1	2.7	1.8	1.8	1.8	1.8
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Leje, vedligeholdelse og skatter	5.9	5.1	4.9	4.9	4.9	4.9
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Afskrivninger og hensættelser	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Diverse driftsudgifter	0.1	0.1	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Salg af varer og tjenesteydelser	-46.4	-40.0	-40.0	-40.0	-40.0	-40.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Tilskud til personer	0.0	0.0	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Indtægtsdækket virksomhed	Renteudgifter m.v.	0.2	0.1	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Lønninger	162.7	170.5	164.2	161.5	154.8	151.8
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Lønrefusioner	-5.5	-5.0	-4.5	-4.5	-4.5	-4.5
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Køb af varer og tjenesteydelser	32.0	23.3	38.8	30.2	29.2	28.9
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Erhvervelse af materiel, netto	9.6	10.9	8.0	7.5	7.3	7.2
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Leje, vedligeholdelse og skatter	26.9	22.5	22.7	21.4	20.6	20.3
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Afskrivninger og hensættelser	0.1	0.1	0.1	0.1	0.1	0.1
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Diverse driftsudgifter	0.6	0.6	0.5	0.5	0.5	0.5
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Salg af varer og tjenesteydelser	-8.1	-8.4	-8.4	-8.4	-8.4	-8.4
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Kontrol- og tilsynsafgifter	-2.2	-2.0	-2.2	-2.2	-2.2	-2.2
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Diverse driftsindtægter	-0.6	-0.5	-0.5	-0.5	-0.5	-0.5
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Tilskud til personer	0.2	0.0	0.3	0.3	0.3	0.3
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Renteudgifter m.v.	0.8	0.8	0.7	0.6	0.6	0.6
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Renteindtægter og udbytter	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Interne statslige overførselsudgifter	0.0	3.7	0.0	0.0	0.0	0.0
Økonomi- og Erhvervsministeriet	Statistik	Statistik	Danmarks Statistik	Almindelig virksomhed	Interne statslige overførselsindtægter	-2.6	-0.2	-0.2	-0.2	-0.2	-0.2
Økonomi- og Erhvervsministeriet	Støttet boligbyggeri og byfornyelse	Forskning, udvikling, byer, boliger, byggeri	Statens Byggeforskningsinstitut - By og Byg	Tilskudsfinansieret forskningsvirksomhed	Lønninger	15.7	15.3	14.7	16.1	16.9	17.8
Økonomi- og Erhvervsministeriet	Støttet boligbyggeri og byfornyelse	Forskning, udvikling, byer, boliger, byggeri	Statens Byggeforskningsinstitut - By og Byg	Tilskudsfinansieret forskningsvirksomhed	Køb af varer og tjenesteydelser	4.2	8.6	4.4	4.3	4.1	4.1
Økonomi- og Erhvervsministeriet	Støttet boligbyggeri og byfornyelse	Forskning, udvikling, byer, boliger, byggeri	Statens Byggeforskningsinstitut - By og Byg	Tilskudsfinansieret forskningsvirksomhed	Erhvervelse af materiel, netto	0.1	0.4	0.2	0.2	0.2	0.2
Økonomi- og Erhvervsministeriet	Støttet boligbyggeri og byfornyelse	Forskning, udvikling, byer, boliger, byggeri	Statens Byggeforskningsinstitut - By og Byg	Tilskudsfinansieret forskningsvirksomhed	Leje, vedligeholdelse og skatter	0.5	0.0	0.5	0.5	0.5	0.5
Økonomi- og Erhvervsministeriet	Støttet boligbyggeri og byfornyelse	Forskning, udvikling, byer, boliger, byggeri	Statens Byggeforskningsinstitut - By og Byg	Tilskudsfinansieret forskningsvirksomhed	Salg af varer og tjenesteydelser	-23.4	-28.5	-22.0	-23.1	-23.7	-24.5
